,product_name,brand_name,current_price,original_price,discounted,number_of_reviews,number_of_stars,product_shipping,page,page_rank
1740,"VIVIBIN iPhone 6 Case,iPhone 6s Case,Cute for Women Girls Clear Bumper Best Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Best Phone Case for iPhone 6/iPhone 6s (Multi Black White Marble)",VIVIBIN,$8.98,$8.98,False,156,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,11
1741,"VIVIBIN iPhone 7 Plus Case,iPhone 8 Plus Case,Cute Purple Pink Marble for Women Girls Clear Bumper Best Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Phone Case for iPhone 7 Plus/8 Plus",VIVIBIN,$7.98,$7.98,False,339,4.2 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,12
1742,"VIVIBIN iPhone Xs Max Case Black Marble for Women Girls Men, Soft Silicone Rubber Glossy TPU Cover Slim Fit Best Protective Phone case for iPhone Xs max [6.5""]",VIVIBIN,$8.95,$8.95,False,44,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,13
1743,"Flower iPhone 7 Plus Case for Women Drop Protect,VIVIBIN Shock Absorption Matte TPU Soft Rubber Silicone Cover Phone Case for iPhone 7 Plus/8 Plus 5.5inch",VIVIBIN,$7.98,$7.98,False,356,4.1 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,14
1744,"VIVIBIN iPhone 6 Plus Case,iPhone 6s Plus Case,Cute Purple Blue Nebula for Women Girls Clear Bumper Best Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Phone Case for iPhone 6 Plus/6s Plus",VIVIBIN,$7.98,$7.98,False,19,4.0 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,15
1745,"iPhone 6 Case, iPhone 6s Case,VIVIBIN Cute Blue Nebula Women Girls Clear Bumper Best Protective Soft Silicone Rubber Glossy TPU Cover Slim Fit Best Phone Case iPhone 6/iPhone 6s",VIVIBIN,$8.90,$8.90,False,170,4.1 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,16
1746,"VIVIBIN iPhone X XS Case,Cute Green Banana Leaves for Men Women Clear Bumper Soft Silicone Rubber Matte TPU Cover Slim Fit Best Protective Thin Phone Case for iPhone X/iPhone Xs[5.8""]",VIVIBIN,$7.98,$7.98,False,13,3.8 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,17
1747,"VIVIBIN iPhone 7 Plus Case,iPhone 8 Plus Case,Cute Purple Marble for Women Girls Clear Bumper Best Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Best Phone Case for iPhone 7 Plus/8 Plus",VIVIBIN,$8.90,$8.90,False,54,3.9 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,18
1748,"iPhone 7 Case for Girls,iPhone 8 Case,Cactus in Flower, VIVIBIN Anti-Scratch Shock Proof Soft TPU Gel Case Silicon Protective Skin Cover for iPhone 7 / iPhone 8 4.7""",VIVIBIN,$8.98,$8.98,False,10,4.9 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,19
1749,"VIVIBIN iPhone 6 Plus Case,iPhone 6s Plus Case,Cute Light Blue Marble for Women Girls Clear Bumper Best Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Phone Case for iPhone 6 Plus/6s Plus",VIVIBIN,$7.98,$7.98,False,66,4.1 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,20
1750,"iPhone 6 Case, iPhone 6s Case,VIVIBIN Cute Mountain Sky Moon for Men Women Girls Clear Bumper Best Protective Soft Silicone Rubber Glossy TPU Cover Slim Fit Best Phone Case iPhone 6/iPhone 6s",VIVIBIN,$6.90,$6.90,False,30,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,21
1751,"VIVIBIN iPhone 5 Case ,iPhone 5s Case,iPhone SE Case,Black Marble,Shock Absorption Slim-fit IMD Soft TPU Matte Gel Cover Case for iPhone 5/5s/SE-NOT for iPhone 5C",VIVIBIN,$7.98,$7.98,False,19,3.7 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,22
1752,"iPhone 6 Case, iPhone 6s Case,VIVIBIN Shock Absorption Matte TPU Soft Silicone Rubber Protective Cover Phone Case for iPhone 6/iPhone 6s - 4.7"" (Marble-048)",VIVIBIN,$7.98,$7.98,False,176,3.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,23
1753,"iPhone 6 Case, iPhone 6s Case,Black and White Grids,VIVIBIN Cute for Women Girls Clear Bumper Best Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Phone Case for iPhone 6/iPhone 6s",VIVIBIN,$8.90,$8.90,False,21,3.9 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,24
1754,"iPhone 6 Case Green Shell Design, iPhone 6s Case,VIVIBIN Cute for Women Girls Clear Bumper Best Protective Soft Silicone Rubber Glossy TPU Cover Slim Fit Best Phone Case for iPhone 6/iPhone 6s",VIVIBIN,$6.99,$6.99,False,52,4.2 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,25
1755,"iPhone 6 Plus Case, iPhone 6s Plus Case,VIVIBIN Shock Absorption Matte TPU Soft Rubber Silicone Cover Phone Case for iPhone 6 Plus/iPhone 6s Plus- 5.5"" (Marble-048)",VIVIBIN,$5.98,$5.98,False,28,3.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,26
1756,"iPhone 7 Case for Girls,iPhone 8 Case,VIVIBIN Cute Cactus in Flowers for Women Girls Clear Bumper Soft Silicone Rubber Matte TPU Best Protective Cover Slim Fit Phone Case for iPhone 7/iPhone 8",VIVIBIN,$7.98,$7.98,False,4,3.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,27
1757,"VIVIBIN iPhone 6 Plus Case,iPhone 6s Plus Case,Cute Blue White Painting for Women Girls Clear Bumper Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Phone Case for iPhone 6 Plus/6s Plus",VIVIBIN,$5.98,$5.98,False,4,3.7 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,28
1758,"VIVIBIN iPhone 6 Case,iPhone 6s Case,Cute Green Banana Leaves for Men Women Girls Clear Bumper Best Protective Soft Silicone Rubber Glossy TPU Cover Slim Fit Best Phone Case for iPhone 6/iPhone 6s",VIVIBIN,$8.90,$8.90,False,9,5.0 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,29
1759,"VIVIBIN iPhone 7 Plus Case,iPhone 8 Plus Case,Cute Black and White Marble for Women Girls Clear Bumper Best Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Phone Case for iPhone 7 Plus/8Plus",VIVIBIN,$8.98,$8.98,False,7,3.2 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,30
1760,"iPhone 6 Case, iPhone 6s Case,VIVIBIN Cute Multi-Colored Marble for Women Girls Clear Bumper Best Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Phone Case for iPhone 6/iPhone 6s",VIVIBIN,$5.98,$5.98,False,2,5.0 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,31
1761,"iPhone 6 Case, iPhone 6s Case,VIVIBIN Cute Turquoise Florals for Women Girls Clear Bumper Best Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Phone Case for iPhone 6/iPhone 6s",VIVIBIN,N/A,N/A,N/A,3,5.0 out of 5 stars,[],1,32
1762,VIVIBIN Galaxy S7 Case Slim-Fit Anti-Finger Print Anti-Scratch Shock Proof Flexible Matte TPU Soft Case Cover for Galaxy S7(5.1 inch) (Red Black White-139),VIVIBIN,$7.98,$7.98,False,14,4.2 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,33
1763,"VIVIBIN iPhone 6 Case,iPhone 6s Case,Cute Pink Purple Marble for Girls Women Clear Bumper Best Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Thin Phone Case for iPhone 6/iPhone 6s",VIVIBIN,$6.85,$6.85,False,"1,204",4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,1
1764,"VIVIBIN iPhone X Case,iPhone Xs Case, Cute Grey Marble Floral for Girls Women Clear Bumper Soft iPhone X Silicone Case,Matte TPU Cover Best Protective Slim Fit Phone Case for iPhone X/Xs[5.8""]",VIVIBIN,$8.80,$8.80,False,36,4.1 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,2
1765,"iPhone 7 Case,iPhone 8 Case,Pink Marble for Girls Women,VIVIBIN Anti-Scratch Shock Proof Soft TPU Gel Case Silicon Protective Skin Cover for iPhone 7 / iPhone 8 4.7inch only",VIVIBIN,$7.98,$7.98,False,440,4.1 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,3
1766,"VIVIBIN iPhone 7 Plus Case,iPhone 8 Plus Case,Cute Red Roses Grey Marble for Women Girls Clear Bumper Best Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Phone Case for iPhone 7 Plus/8Plus",VIVIBIN,$7.98,$7.98,False,218,4.0 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,4
1767,"VIVIBIN iPhone 6 Case,iPhone 6s Case,Cute Red Roses Grey Marble for Women Girls Clear Bumper Soft Silicone Rubber Matte TPU Best Protective Cover Slim Fit Phone Case for iPhone 6/iPhone 6s",VIVIBIN,$8.90,$8.90,False,48,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,5
1768,"iPhone 7 Case,iPhone 8 Case,VIVIBIN Cute Black White Marble for Men Women Girls Clear Bumper Best Protective Shockproof Soft Silicone Rubber Matte TPU Cover Slim Fit Thin Phone Case for iPhone 7/8",VIVIBIN,$7.98,$7.98,False,92,4.1 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,6
1769,"VIVIBIN iPhone 7 Case,iPhone 8 Case,Cute Red Roses Grey Marble for Women Girls Clear Bumper Soft Silicone Rubber Matte TPU Best Protective Cover Slim Fit Phone Case for iPhone 7/iPhone 8-158",VIVIBIN,$7.98,$7.98,False,67,4.2 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,7
1770,"iPhone X Case,iPhone Xs Case,VIVIBIN Cute Black White Marble for Men Women Girls Clear Bumper Slim Fit Matte TPU Soft Silicone Rubber Best Protective Cover Thin Phone Case for iPhone X/iPhone Xs",VIVIBIN,$6.95,$6.95,False,123,4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,8
1771,"VIVIBIN iPhone XR Case,Grey Marble Florals for Girls Women Clear Bumper Soft Silicone Rubber Cute Glossy TPU Cover Slim Fit Best Protective Thin Phone Case for iPhone XR [6.1""] 149",VIVIBIN,$6.95,$6.95,False,56,4.2 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,9
1772,"VIVIBIN iPhone 6 Plus Case,iPhone 6s Plus Case,Cute Grey Marble Florals for Women Girls Clear Bumper Best Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Phone Case for iPhone 6 6s Plus-149",VIVIBIN,$7.98,$7.98,False,294,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,10
1773,"VIVIBIN iPhone 6 Case,iPhone 6s Case,Cute for Women Girls Clear Bumper Best Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Best Phone Case for iPhone 6/iPhone 6s (Multi Black White Marble)",VIVIBIN,$8.98,$8.98,False,156,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,11
1774,"VIVIBIN iPhone 7 Plus Case,iPhone 8 Plus Case,Cute Purple Pink Marble for Women Girls Clear Bumper Best Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Phone Case for iPhone 7 Plus/8 Plus",VIVIBIN,$7.98,$7.98,False,339,4.2 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,12
1775,"VIVIBIN iPhone Xs Max Case Black Marble for Women Girls Men, Soft Silicone Rubber Glossy TPU Cover Slim Fit Best Protective Phone case for iPhone Xs max [6.5""]",VIVIBIN,$8.95,$8.95,False,44,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,13
1776,"Flower iPhone 7 Plus Case for Women Drop Protect,VIVIBIN Shock Absorption Matte TPU Soft Rubber Silicone Cover Phone Case for iPhone 7 Plus/8 Plus 5.5inch",VIVIBIN,$7.98,$7.98,False,356,4.1 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,14
1777,"VIVIBIN iPhone 6 Plus Case,iPhone 6s Plus Case,Cute Purple Blue Nebula for Women Girls Clear Bumper Best Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Phone Case for iPhone 6 Plus/6s Plus",VIVIBIN,$7.98,$7.98,False,19,4.0 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,15
1778,"iPhone 6 Case, iPhone 6s Case,VIVIBIN Cute Blue Nebula Women Girls Clear Bumper Best Protective Soft Silicone Rubber Glossy TPU Cover Slim Fit Best Phone Case iPhone 6/iPhone 6s",VIVIBIN,$8.90,$8.90,False,170,4.1 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,16
1779,"VIVIBIN iPhone X XS Case,Cute Green Banana Leaves for Men Women Clear Bumper Soft Silicone Rubber Matte TPU Cover Slim Fit Best Protective Thin Phone Case for iPhone X/iPhone Xs[5.8""]",VIVIBIN,$7.98,$7.98,False,13,3.8 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,17
1780,"VIVIBIN iPhone 7 Plus Case,iPhone 8 Plus Case,Cute Purple Marble for Women Girls Clear Bumper Best Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Best Phone Case for iPhone 7 Plus/8 Plus",VIVIBIN,$8.90,$8.90,False,54,3.9 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,18
1781,"iPhone 7 Case for Girls,iPhone 8 Case,Cactus in Flower, VIVIBIN Anti-Scratch Shock Proof Soft TPU Gel Case Silicon Protective Skin Cover for iPhone 7 / iPhone 8 4.7""",VIVIBIN,$8.98,$8.98,False,10,4.9 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,19
1782,"VIVIBIN iPhone 6 Plus Case,iPhone 6s Plus Case,Cute Light Blue Marble for Women Girls Clear Bumper Best Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Phone Case for iPhone 6 Plus/6s Plus",VIVIBIN,$7.98,$7.98,False,66,4.1 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,20
1783,"iPhone 6 Case, iPhone 6s Case,VIVIBIN Cute Mountain Sky Moon for Men Women Girls Clear Bumper Best Protective Soft Silicone Rubber Glossy TPU Cover Slim Fit Best Phone Case iPhone 6/iPhone 6s",VIVIBIN,$6.90,$6.90,False,30,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,21
1784,"VIVIBIN iPhone 5 Case ,iPhone 5s Case,iPhone SE Case,Black Marble,Shock Absorption Slim-fit IMD Soft TPU Matte Gel Cover Case for iPhone 5/5s/SE-NOT for iPhone 5C",VIVIBIN,$7.98,$7.98,False,19,3.7 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,22
1785,"iPhone 6 Case, iPhone 6s Case,VIVIBIN Shock Absorption Matte TPU Soft Silicone Rubber Protective Cover Phone Case for iPhone 6/iPhone 6s - 4.7"" (Marble-048)",VIVIBIN,$7.98,$7.98,False,176,3.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,23
1786,"iPhone 6 Case, iPhone 6s Case,Black and White Grids,VIVIBIN Cute for Women Girls Clear Bumper Best Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Phone Case for iPhone 6/iPhone 6s",VIVIBIN,$8.90,$8.90,False,21,3.9 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,24
1787,"iPhone 6 Case Green Shell Design, iPhone 6s Case,VIVIBIN Cute for Women Girls Clear Bumper Best Protective Soft Silicone Rubber Glossy TPU Cover Slim Fit Best Phone Case for iPhone 6/iPhone 6s",VIVIBIN,$6.99,$6.99,False,52,4.2 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,25
1788,"iPhone 6 Plus Case, iPhone 6s Plus Case,VIVIBIN Shock Absorption Matte TPU Soft Rubber Silicone Cover Phone Case for iPhone 6 Plus/iPhone 6s Plus- 5.5"" (Marble-048)",VIVIBIN,$5.98,$5.98,False,28,3.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,26
1789,"iPhone 7 Case for Girls,iPhone 8 Case,VIVIBIN Cute Cactus in Flowers for Women Girls Clear Bumper Soft Silicone Rubber Matte TPU Best Protective Cover Slim Fit Phone Case for iPhone 7/iPhone 8",VIVIBIN,$7.98,$7.98,False,4,3.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,27
1790,"VIVIBIN iPhone 6 Plus Case,iPhone 6s Plus Case,Cute Blue White Painting for Women Girls Clear Bumper Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Phone Case for iPhone 6 Plus/6s Plus",VIVIBIN,$5.98,$5.98,False,4,3.7 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,28
1791,"VIVIBIN iPhone 6 Case,iPhone 6s Case,Cute Green Banana Leaves for Men Women Girls Clear Bumper Best Protective Soft Silicone Rubber Glossy TPU Cover Slim Fit Best Phone Case for iPhone 6/iPhone 6s",VIVIBIN,$8.90,$8.90,False,9,5.0 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,29
1792,"VIVIBIN iPhone 7 Plus Case,iPhone 8 Plus Case,Cute Black and White Marble for Women Girls Clear Bumper Best Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Phone Case for iPhone 7 Plus/8Plus",VIVIBIN,$8.98,$8.98,False,7,3.2 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,30
1793,"iPhone 6 Case, iPhone 6s Case,VIVIBIN Cute Multi-Colored Marble for Women Girls Clear Bumper Best Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Phone Case for iPhone 6/iPhone 6s",VIVIBIN,$5.98,$5.98,False,2,5.0 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,31
1794,"iPhone 6 Case, iPhone 6s Case,VIVIBIN Cute Turquoise Florals for Women Girls Clear Bumper Best Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Phone Case for iPhone 6/iPhone 6s",VIVIBIN,N/A,N/A,N/A,3,5.0 out of 5 stars,[],2,32
1795,VIVIBIN Galaxy S7 Case Slim-Fit Anti-Finger Print Anti-Scratch Shock Proof Flexible Matte TPU Soft Case Cover for Galaxy S7(5.1 inch) (Red Black White-139),VIVIBIN,$7.98,$7.98,False,14,4.2 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,33
1796,"VIVIBIN iPhone 6 Case,iPhone 6s Case,Cute Pink Purple Marble for Girls Women Clear Bumper Best Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Thin Phone Case for iPhone 6/iPhone 6s",VIVIBIN,$6.85,$6.85,False,"1,204",4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,1
1797,"VIVIBIN iPhone X Case,iPhone Xs Case, Cute Grey Marble Floral for Girls Women Clear Bumper Soft iPhone X Silicone Case,Matte TPU Cover Best Protective Slim Fit Phone Case for iPhone X/Xs[5.8""]",VIVIBIN,$8.80,$8.80,False,36,4.1 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,2
1798,"iPhone 7 Case,iPhone 8 Case,Pink Marble for Girls Women,VIVIBIN Anti-Scratch Shock Proof Soft TPU Gel Case Silicon Protective Skin Cover for iPhone 7 / iPhone 8 4.7inch only",VIVIBIN,$7.98,$7.98,False,440,4.1 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,3
1799,"VIVIBIN iPhone 7 Plus Case,iPhone 8 Plus Case,Cute Red Roses Grey Marble for Women Girls Clear Bumper Best Protective Soft Silicone Rubber Matte TPU Cover Slim Fit Phone Case for iPhone 7 Plus/8Plus",VIVIBIN,$7.98,$7.98,False,218,4.0 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,4
1800,"VIVIBIN iPhone 6 Case,iPhone 6s Case,Cute Red Roses Grey Marble for Women Girls Clear Bumper Soft Silicone Rubber Matte TPU Best Protective Cover Slim Fit Phone Case for iPhone 6/iPhone 6s",VIVIBIN,$8.90,$8.90,False,48,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,5
1801,"iPhone 7 Case,iPhone 8 Case,VIVIBIN Cute Black White Marble for Men Women Girls Clear Bumper Best Protective Shockproof Soft Silicone Rubber Matte TPU Cover Slim Fit Thin Phone Case for iPhone 7/8",VIVIBIN,$7.98,$7.98,False,92,4.1 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,6
1802,"VIVIBIN iPhone 7 Case,iPhone 8 Case,Cute Red Roses Grey Marble for Women Girls Clear Bumper Soft Silicone Rubber Matte TPU Best Protective Cover Slim Fit Phone Case for iPhone 7/iPhone 8-158",VIVIBIN,$7.98,$7.98,False,67,4.2 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,7
